,spot_idx,spot_id,spot_x,spot_y,region_id
djemogkf-1,-1,,,,
djemooek-1,-1,,,,
djempfdl-1,-1,,,,
djeniigk-1,-1,,,,
djenikdh-1,-1,,,,
djeniopk-1,-1,,,,
djenlnhl-1,-1,,,,
djeobhcf-1,-1,,,,
djeobmml-1,-1,,,,
djeofjlm-1,-1,,,,
djeoiojb-1,2929,spot_2929,6679.009207010269,2195.9335913626464,2.0
djeojcjf-1,2929,spot_2929,6679.009207010269,2195.9335913626464,2.0
djeojegh-1,2929,spot_2929,6679.009207010269,2195.9335913626464,2.0
djeokmgc-1,-1,,,,
djepbglc-1,3043,spot_3043,6629.009207010269,2282.5361317410902,2.0
djepbjdh-1,-1,,,,
djepcghe-1,3043,spot_3043,6629.009207010269,2282.5361317410902,2.0
djepdgcm-1,3043,spot_3043,6629.009207010269,2282.5361317410902,2.0
djepdpmc-1,3043,spot_3043,6629.009207010269,2282.5361317410902,2.0
djepemmm-1,-1,,,,
djepkeho-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djepmoio-1,-1,,,,
djfaekkf-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djfafemj-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djfagigm-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djfainfd-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djfajnal-1,-1,,,,
djfbdehm-1,-1,,,,
djfbdfgn-1,-1,,,,
djfbekjg-1,3158,spot_3158,6679.009207010269,2369.138672119534,2.0
djfbgnjl-1,3158,spot_3158,6679.009207010269,2369.138672119534,2.0
djfbhcdh-1,3158,spot_3158,6679.009207010269,2369.138672119534,2.0
djfbhdgk-1,-1,,,,
djfbhjpn-1,-1,,,,
djfbkbnd-1,3158,spot_3158,6679.009207010269,2369.138672119534,2.0
djfbkhdf-1,-1,,,,
djfbkohp-1,-1,,,,
djfblepp-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djfbndng-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djfbpcfj-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djfcaneg-1,-1,,,,
djfcaoch-1,-1,,,,
djfcbkch-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfcbkfc-1,-1,,,,
djfcdlbj-1,-1,,,,
djfcfcko-1,-1,,,,
djfcgeik-1,-1,,,,
djfcgplp-1,-1,,,,
djfcjemi-1,-1,,,,
djfcpgbd-1,-1,,,,
djfdbpdm-1,-1,,,,
djfdcbjp-1,-1,,,,
djfdcljf-1,-1,,,,
djfddnfj-1,-1,,,,
djfdfgmb-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfdjcah-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfdjcoi-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfdjdbc-1,-1,,,,
djfdlmdo-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djfdnkob-1,-1,,,,
djfeccoj-1,-1,,,,
djfecmjh-1,-1,,,,
djfefghn-1,-1,,,,
djfeggjd-1,-1,,,,
djfemgck-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfenchm-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfepdnp-1,-1,,,,
djffaegf-1,-1,,,,
djffakdl-1,-1,,,,
djffcofb-1,-1,,,,
djffebok-1,-1,,,,
djffhdih-1,-1,,,,
djffhigj-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djffhkem-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djffjlhd-1,-1,,,,
djffpodm-1,-1,,,,
djfgbkga-1,-1,,,,
djfgdbca-1,3615,spot_3615,6579.009207010269,2715.548833633309,2.0
djfggdem-1,-1,,,,
djfggopl-1,-1,,,,
djfghdof-1,-1,,,,
djfghnei-1,-1,,,,
djfgkacm-1,-1,,,,
djfglhfo-1,-1,,,,
djfgmfaa-1,-1,,,,
djfgoknp-1,-1,,,,
djfgpdop-1,-1,,,,
djfhceii-1,-1,,,,
djfhckkp-1,-1,,,,
djfhclnc-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djfhekak-1,-1,,,,
djfhggpf-1,-1,,,,
djfhhnfn-1,-1,,,,
djfhkofm-1,3501,spot_3501,6629.009207010269,2628.9462932548654,2.0
djfilekc-1,-1,,,,
djfinafo-1,3501,spot_3501,6629.009207010269,2628.9462932548654,2.0
djfinbch-1,3501,spot_3501,6629.009207010269,2628.9462932548654,2.0
djfinlip-1,3501,spot_3501,6629.009207010269,2628.9462932548654,2.0
djfiplcn-1,-1,,,,
djfjccoi-1,-1,,,,
djfjeheo-1,-1,,,,
djfjemmk-1,-1,,,,
djfjmkom-1,-1,,,,
djfjnpgb-1,-1,,,,
djfjojml-1,-1,,,,
djfkekjp-1,-1,,,,
djfkfape-1,-1,,,,
djfkfdhm-1,-1,,,,
djfkfmod-1,-1,,,,
djfkijma-1,-1,,,,
djfkjcdi-1,3501,spot_3501,6629.009207010269,2628.9462932548654,2.0
djfknogj-1,-1,,,,
djflaibp-1,-1,,,,
djflcdmd-1,-1,,,,
djflkfdo-1,-1,,,,
djflkglb-1,-1,,,,
djfllapl-1,-1,,,,
djfmbfai-1,-1,,,,
djfmbifk-1,-1,,,,
djfmdndc-1,-1,,,,
djfmfdae-1,-1,,,,
djfmiapb-1,-1,,,,
djfmiblh-1,3500,spot_3500,6529.009207010269,2628.9462932548654,2.0
djfmmmgf-1,-1,,,,
djfmnded-1,-1,,,,
djfndlkp-1,-1,,,,
djfngaeb-1,-1,,,,
djfngdhp-1,-1,,,,
djfnjilc-1,-1,,,,
djfnkaaj-1,-1,,,,
djfnpchi-1,-1,,,,
djfnpjea-1,-1,,,,
djfoeaff-1,-1,,,,
djfoelha-1,-1,,,,
djfomkfh-1,-1,,,,
djfopdmb-1,-1,,,,
djfpaopb-1,-1,,,,
djfpfgkf-1,-1,,,,
djfplcln-1,-1,,,,
djfplnfb-1,3043,spot_3043,6629.009207010269,2282.5361317410902,2.0
djfpmjng-1,-1,,,,
djfppdif-1,-1,,,,
djgaekcf-1,-1,,,,
djgafecj-1,-1,,,,
djgafogm-1,-1,,,,
djgakgof-1,-1,,,,
djganfgi-1,-1,,,,
djganhgc-1,-1,,,,
djgaogod-1,-1,,,,
djgbahnf-1,3385,spot_3385,6479.009207010269,2542.3437528764216,2.0
djgbajdl-1,-1,,,,
djgbdgee-1,-1,,,,
djgbebbk-1,-1,,,,
djgbjabo-1,3385,spot_3385,6479.009207010269,2542.3437528764216,2.0
djgbjooa-1,3384,spot_3384,6379.009207010269,2542.3437528764216,2.0
djgblpkf-1,-1,,,,
djgbmpdc-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djgbohgc-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djgcafgb-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djgcdlop-1,-1,,,,
djgcgagn-1,-1,,,,
djgcgpfa-1,-1,,,,
djgcjnpi-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djgclidh-1,-1,,,,
djgcmedp-1,-1,,,,
djgcnbio-1,-1,,,,
djgcndad-1,-1,,,,
djgdacnp-1,-1,,,,
djgdcmic-1,-1,,,,
djgdcobm-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djgddaom-1,-1,,,,
djgdedjh-1,3272,spot_3272,6629.009207010269,2455.741212497978,2.0
djgdicbm-1,-1,,,,
djgdlkph-1,-1,,,,
djgdmoif-1,-1,,,,
djgdobmh-1,-1,,,,
djgegneh-1,-1,,,,
djgehpcd-1,-1,,,,
djgejeni-1,-1,,,,
djgelapi-1,-1,,,,
djgemcdj-1,-1,,,,
djgeodkn-1,-1,,,,
djgfamdi-1,-1,,,,
djgfckfl-1,-1,,,,
djgfggea-1,3157,spot_3157,6579.009207010269,2369.138672119534,2.0
djgfngkm-1,-1,,,,
djggacho-1,-1,,,,
djggdapc-1,3157,spot_3157,6579.009207010269,2369.138672119534,2.0
djggdjom-1,2815,spot_2815,6729.009207010269,2109.331050984202,2.0
djggelak-1,-1,,,,
djggfajj-1,-1,,,,
djgghfaj-1,-1,,,,
djgghnfk-1,-1,,,,
djggihap-1,-1,,,,
djgginal-1,-1,,,,
djggjalg-1,-1,,,,
djghaobn-1,2815,spot_2815,6729.009207010269,2109.331050984202,2.0
djghbcoj-1,-1,,,,
djghcgjj-1,-1,,,,
djghdecp-1,-1,,,,
djghgckf-1,-1,,,,
djghhedn-1,-1,,,,
djghjdkh-1,-1,,,,
djghjepb-1,-1,,,,
djghnfpe-1,-1,,,,
djghnjmc-1,-1,,,,
djghpofc-1,3273,spot_3273,6729.009207010269,2455.741212497978,2.0
djgibfck-1,3273,spot_3273,6729.009207010269,2455.741212497978,2.0
djgibjcd-1,3273,spot_3273,6729.009207010269,2455.741212497978,2.0
djgifolj-1,3273,spot_3273,6729.009207010269,2455.741212497978,2.0
djgigeof-1,-1,,,,
djgihjjm-1,-1,,,,
djgijjbi-1,-1,,,,
djgimjff-1,3158,spot_3158,6679.009207010269,2369.138672119534,2.0
djgiopfi-1,-1,,,,
djgjdbjf-1,-1,,,,
djgjdmbd-1,3158,spot_3158,6679.009207010269,2369.138672119534,2.0
djgjebei-1,-1,,,,
djgjfajg-1,-1,,,,
djgjfgob-1,-1,,,,
djgjkelb-1,-1,,,,
djgjmgia-1,-1,,,,
djgjmkep-1,-1,,,,
djgjmphh-1,-1,,,,
djgjncei-1,2929,spot_2929,6679.009207010269,2195.9335913626464,2.0
djgkaljg-1,-1,,,,
djgkboob-1,-1,,,,
djgkdlnh-1,-1,,,,
djgkgamg-1,-1,,,,
djgkhdhg-1,2929,spot_2929,6679.009207010269,2195.9335913626464,2.0
djgkhfof-1,2929,spot_2929,6679.009207010269,2195.9335913626464,2.0
djgkijbh-1,-1,,,,
djgkilol-1,-1,,,,
djgkjbig-1,-1,,,,
djgkoonc-1,-1,,,,
djgkpcpd-1,-1,,,,
djglenci-1,-1,,,,
djglfaij-1,-1,,,,
djglgjod-1,-1,,,,
djglkcob-1,-1,,,,
djglkjib-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djglljcb-1,3616,spot_3616,6679.009207010269,2715.548833633309,2.0
djglmkgm-1,-1,,,,
djgmdpej-1,-1,,,,
djgmgecm-1,-1,,,,
djgmjcoi-1,-1,,,,
djgmkoaf-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgmlhkc-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgmligi-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgmpebk-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgnccnl-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgncdfc-1,-1,,,,
djgncdpa-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgniemk-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgnjehd-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djgnmeol-1,-1,,,,
djgnoknp-1,-1,,,,
djgodiia-1,-1,,,,
djgokeee-1,-1,,,,
djgolagj-1,-1,,,,
djgolbll-1,-1,,,,
djgolpgg-1,-1,,,,
djgoolgk-1,-1,,,,
djgopoee-1,-1,,,,
djgpafao-1,3731,spot_3731,6729.009207010269,2802.151374011753,2.0
djgpbgoc-1,3731,spot_3731,6729.009207010269,2802.151374011753,2.0
djgpbpne-1,3731,spot_3731,6729.009207010269,2802.151374011753,2.0
djgpeldc-1,3617,spot_3617,6779.009207010269,2715.548833633309,2.0
djgpfcpp-1,3617,spot_3617,6779.009207010269,2715.548833633309,2.0
djgpjlkl-1,-1,,,,
djgpmkmf-1,-1,,,,
djgpohhn-1,-1,,,,
djgpolje-1,-1,,,,
djgpppgh-1,-1,,,,
djgpppon-1,-1,,,,
djhacdke-1,-1,,,,
djhadddl-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhadddp-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhaebcn-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhaeimf-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhafnok-1,-1,,,,
djhaifek-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhakelg-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhbaccj-1,-1,,,,
djhbdglg-1,-1,,,,
djhbjgfe-1,-1,,,,
djhbjhhc-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djhbobjl-1,-1,,,,
djhbpdof-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djhcbclf-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djhcbfeg-1,-1,,,,
djhcbihb-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djhccaak-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djhccece-1,-1,,,,
djhcfdhf-1,-1,,,,
djhcfjpb-1,-1,,,,
djhchjgn-1,-1,,,,
djhchmje-1,-1,,,,
djhcnlgg-1,-1,,,,
djhcofpn-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhdbfll-1,-1,,,,
djhdcngi-1,-1,,,,
djhdhglj-1,-1,,,,
djhdijal-1,-1,,,,
djhdkfeb-1,-1,,,,
djhdkfjo-1,-1,,,,
djhdmeap-1,-1,,,,
djhebdnf-1,-1,,,,
djhegfdc-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djhegihd-1,3502,spot_3502,6729.009207010269,2628.9462932548654,2.0
djheidml-1,-1,,,,
djhejipe-1,-1,,,,
djhfajem-1,-1,,,,
djhfbpda-1,-1,,,,
djhffdck-1,-1,,,,
djhfimfj-1,-1,,,,
djhfnlje-1,-1,,,,
djhfpifo-1,3387,spot_3387,6679.009207010269,2542.3437528764216,2.0
djhgdike-1,-1,,,,
djhgedea-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djhgekpo-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djhggcha-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djhgkgid-1,3386,spot_3386,6579.009207010269,2542.3437528764216,2.0
djhgkjll-1,-1,,,,
djhgmgfm-1,-1,,,,
djhhamia-1,2584,spot_2584,6529.009207010269,1936.1259702273148,2.0
djhhclad-1,2584,spot_2584,6529.009207010269,1936.1259702273148,2.0
djhhdokd-1,-1,,,,
djhhekel-1,-1,,,,
djhhjlfm-1,-1,,,,
djhhnhae-1,-1,,,,
djhhongb-1,-1,,,,
djhhpkec-1,-1,,,,
djhicfeg-1,-1,,,,
djhidbmh-1,-1,,,,
djhidoog-1,-1,,,,
djhigdbf-1,-1,,,,
djhigpgc-1,-1,,,,
djhiikkk-1,-1,,,,
djhilbjg-1,-1,,,,
djhimaai-1,-1,,,,
djhinhoc-1,2584,spot_2584,6529.009207010269,1936.1259702273148,2.0
djhiolpd-1,2584,spot_2584,6529.009207010269,1936.1259702273148,2.0
djhipinf-1,2584,spot_2584,6529.009207010269,1936.1259702273148,2.0
djhjaonb-1,-1,,,,
djhjbiij-1,-1,,,,
djhjbmid-1,-1,,,,
djhjehic-1,-1,,,,
djhjekej-1,-1,,,,
djhjfkgo-1,2699,spot_2699,6579.009207010269,2022.7285106057584,2.0
djhjjlmo-1,2699,spot_2699,6579.009207010269,2022.7285106057584,2.0
djhjlhbj-1,2699,spot_2699,6579.009207010269,2022.7285106057584,2.0
djhjmgjl-1,-1,,,,
djhjnnci-1,-1,,,,
djhkcjel-1,-1,,,,
djhkclmj-1,-1,,,,
djhkclna-1,-1,,,,
djhkddhj-1,-1,,,,
djhkfadi-1,-1,,,,
djhkfmeo-1,2699,spot_2699,6579.009207010269,2022.7285106057584,2.0
djhkhhfg-1,-1,,,,
djhkiigc-1,-1,,,,
djhkmcll-1,-1,,,,
djhkpdeo-1,-1,,,,
djhlbmnm-1,2585,spot_2585,6629.009207010269,1936.1259702273148,2.0
djhlcbmo-1,-1,,,,
djhleanf-1,-1,,,,
djhlfgaf-1,-1,,,,
djhlkoki-1,-1,,,,
djhlnhgc-1,-1,,,,
djhlomhd-1,-1,,,,
djhmcbpe-1,-1,,,,
djhmnilh-1,-1,,,,
djhmpcdn-1,-1,,,,
djhmpkdh-1,-1,,,,
djhncbmp-1,-1,,,,
djhncida-1,-1,,,,
djhnflfe-1,-1,,,,
djhnjnhp-1,-1,,,,
djhnliko-1,-1,,,,
djhnmbag-1,-1,,,,
djhnmkjc-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djhnmnmk-1,-1,,,,
djhocbdb-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djhodnpe-1,-1,,,,
djhoglej-1,-1,,,,
djhohdmp-1,2928,spot_2928,6579.009207010269,2195.9335913626464,2.0
djhoibfo-1,-1,,,,
djhokknj-1,-1,,,,
djhooabk-1,-1,,,,
djhpcdfg-1,-1,,,,
djhpdhaa-1,-1,,,,
djhpfpec-1,-1,,,,
djhpgclh-1,2928,spot_2928,6579.009207010269,2195.9335913626464,2.0
djhplinh-1,-1,,,,
djhpmchk-1,-1,,,,
djhpmmom-1,-1,,,,
djhpndni-1,3042,spot_3042,6529.009207010269,2282.5361317410902,2.0
djhpomgo-1,-1,,,,
djhppgld-1,-1,,,,
djiadbji-1,-1,,,,
djiaggfg-1,-1,,,,
djiahgli-1,-1,,,,
djiaipnk-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djialmam-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djiapfpp-1,-1,,,,
djiapopa-1,-1,,,,
djibehoe-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djibfbmc-1,-1,,,,
djibiabp-1,-1,,,,
djibkbgb-1,-1,,,,
djibmdho-1,-1,,,,
djiboakf-1,2928,spot_2928,6579.009207010269,2195.9335913626464,2.0
djicachi-1,2928,spot_2928,6579.009207010269,2195.9335913626464,2.0
djicbbhl-1,-1,,,,
djiccfdn-1,-1,,,,
djicchpb-1,-1,,,,
djicdnmo-1,-1,,,,
djicfcgj-1,-1,,,,
djicipgl-1,2585,spot_2585,6629.009207010269,1936.1259702273148,2.0
djicjenh-1,-1,,,,
djickecm-1,-1,,,,
djickill-1,-1,,,,
djickiop-1,-1,,,,
djickkii-1,-1,,,,
djicljgk-1,-1,,,,
djiclkhe-1,-1,,,,
djicmpol-1,-1,,,,
djicockf-1,-1,,,,
djicofij-1,2585,spot_2585,6629.009207010269,1936.1259702273148,2.0
djicoiap-1,-1,,,,
djicopep-1,-1,,,,
djidaola-1,-1,,,,
djidhahn-1,-1,,,,
djidjocp-1,-1,,,,
djidkfid-1,-1,,,,
djidkhoh-1,2814,spot_2814,6629.009207010269,2109.331050984202,2.0
djidmehc-1,-1,,,,
djiealcm-1,-1,,,,
djieanfl-1,2814,spot_2814,6629.009207010269,2109.331050984202,2.0
djiefekg-1,-1,,,,
djieflle-1,-1,,,,
djiekeig-1,-1,,,,
djiemmfo-1,-1,,,,
djieodbn-1,2814,spot_2814,6629.009207010269,2109.331050984202,2.0
djifbnbf-1,-1,,,,
djifckop-1,-1,,,,
djifcoap-1,-1,,,,
djifdcic-1,-1,,,,
djifeikn-1,2700,spot_2700,6679.009207010269,2022.7285106057584,2.0
djifhofc-1,2700,spot_2700,6679.009207010269,2022.7285106057584,2.0
djifiiih-1,2700,spot_2700,6679.009207010269,2022.7285106057584,2.0
djifjcgm-1,-1,,,,
djifjkco-1,2700,spot_2700,6679.009207010269,2022.7285106057584,2.0
djifkcdp-1,-1,,,,
djiflooa-1,-1,,,,
djigbfdn-1,-1,,,,
djigdnok-1,-1,,,,
djigfieh-1,-1,,,,
djighppo-1,-1,,,,
djiglnmb-1,2585,spot_2585,6629.009207010269,1936.1259702273148,2.0
djignfep-1,-1,,,,
djihcica-1,-1,,,,
djihfcgj-1,-1,,,,
djihfopj-1,-1,,,,
djihigle-1,-1,,,,
djihjlaf-1,-1,,,,
djiichao-1,-1,,,,
djiifbhc-1,2585,spot_2585,6629.009207010269,1936.1259702273148,2.0
djiincml-1,-1,,,,
djiioipi-1,-1,,,,
djijacmg-1,-1,,,,
djijbnfg-1,-1,,,,
djijcopk-1,-1,,,,
djijepbb-1,-1,,,,
djijffpa-1,-1,,,,
djijgiba-1,-1,,,,
djijiain-1,-1,,,,
djijjbjh-1,-1,,,,
djijjnom-1,-1,,,,
djijkffd-1,-1,,,,
djijkmgo-1,-1,,,,
djijpmfp-1,-1,,,,
djikbfoi-1,-1,,,,
djikbpai-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djikdldk-1,-1,,,,
djikelef-1,-1,,,,
djikoboe-1,-1,,,,
djildiff-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djilenbi-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djilfmdj-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djillcno-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djilmkae-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djimfepn-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djimgjog-1,-1,,,,
djimiiij-1,-1,,,,
djimjbni-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djimjhli-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djimjihm-1,-1,,,,
djimkhhh-1,-1,,,,
djimpbpi-1,-1,,,,
djinbajj-1,-1,,,,
djindmji-1,-1,,,,
djingaac-1,-1,,,,
djinikjd-1,2126,spot_2126,6529.009207010269,1589.7158087135397,2.0
djinjchk-1,-1,,,,
djinjnmj-1,2126,spot_2126,6529.009207010269,1589.7158087135397,2.0
djinljaf-1,-1,,,,
djinmfnm-1,2126,spot_2126,6529.009207010269,1589.7158087135397,2.0
djinombg-1,2126,spot_2126,6529.009207010269,1589.7158087135397,2.0
djiocbbg-1,-1,,,,
djiofkfe-1,-1,,,,
djiogkal-1,2125,spot_2125,6429.009207010269,1589.7158087135397,2.0
djiomjlb-1,-1,,,,
djiooaoe-1,-1,,,,
djipbnff-1,-1,,,,
djipbphn-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djipcjld-1,-1,,,,
djipckmc-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djipfmcf-1,-1,,,,
djipkoaf-1,-1,,,,
djipkoji-1,-1,,,,
djipmoka-1,-1,,,,
djipnenp-1,-1,,,,
djjaelkg-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djjafjla-1,2011,spot_2011,6479.009207010269,1503.113268335096,2.0
djjajjmg-1,-1,,,,
djjallgg-1,-1,,,,
djjamjff-1,-1,,,,
djjangoc-1,2240,spot_2240,6479.009207010269,1676.3183490919837,2.0
djjaniog-1,-1,,,,
djjbafhg-1,-1,,,,
djjbakjo-1,-1,,,,
djjbakna-1,-1,,,,
djjbhkpk-1,-1,,,,
djjbkbpf-1,-1,,,,
djjblhgc-1,-1,,,,
djjblkjd-1,2698,spot_2698,6479.009207010269,2022.7285106057584,2.0
djjbmbhp-1,-1,,,,
djjbnbcm-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djjbpbnd-1,-1,,,,
djjcamgc-1,-1,,,,
djjcbfaj-1,-1,,,,
djjcbmpc-1,-1,,,,
djjcefoj-1,-1,,,,
djjceonj-1,-1,,,,
djjdbdmk-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djjdcgin-1,-1,,,,
djjdcolm-1,-1,,,,
djjddcmd-1,-1,,,,
djjdenpb-1,-1,,,,
djjdffkm-1,-1,,,,
djjdggem-1,2813,spot_2813,6529.009207010269,2109.331050984202,2.0
djjdinne-1,-1,,,,
djjdjdeg-1,-1,,,,
djjdlfkh-1,2698,spot_2698,6479.009207010269,2022.7285106057584,2.0
djjdnnkn-1,-1,,,,
djjechml-1,-1,,,,
djjeckem-1,-1,,,,
djjeenma-1,-1,,,,
djjemied-1,-1,,,,
djjendje-1,-1,,,,
djjenhmi-1,-1,,,,
djjeobfe-1,2698,spot_2698,6479.009207010269,2022.7285106057584,2.0
djjeomgi-1,-1,,,,
djjeoppl-1,2698,spot_2698,6479.009207010269,2022.7285106057584,2.0
djjepjjg-1,-1,,,,
djjfadhm-1,-1,,,,
djjfaegm-1,-1,,,,
djjfbnpi-1,-1,,,,
djjfdfik-1,-1,,,,
djjffcbh-1,-1,,,,
djjffgin-1,2584,spot_2584,6529.009207010269,1936.1259702273148,2.0
djjfginj-1,-1,,,,
djjfgndf-1,-1,,,,
djjfigll-1,-1,,,,
djjfnnmd-1,-1,,,,
djjfpcpl-1,-1,,,,
djjgajkn-1,-1,,,,
djjgalic-1,-1,,,,
djjgfmik-1,2469,spot_2469,6479.009207010269,1849.523429848871,2.0
djjgmpbb-1,-1,,,,
djjgnjle-1,-1,,,,
djjhebfa-1,-1,,,,
djjhhddg-1,-1,,,,
djjhicmh-1,-1,,,,
djjhplbl-1,-1,,,,
djjhpmch-1,2469,spot_2469,6479.009207010269,1849.523429848871,2.0
djjiddgg-1,-1,,,,
djjiddll-1,-1,,,,
djjijdpp-1,-1,,,,
djjilank-1,-1,,,,
djjimjpn-1,-1,,,,
djjinlkl-1,-1,,,,
djjinpdh-1,-1,,,,
djjjajhf-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjjdabo-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjjddph-1,-1,,,,
djjjfded-1,-1,,,,
djjjgcbc-1,2355,spot_2355,6529.009207010269,1762.9208894704273,2.0
djjjhdle-1,2355,spot_2355,6529.009207010269,1762.9208894704273,2.0
djjjikae-1,-1,,,,
djjjjdln-1,-1,,,,
djjjjomm-1,-1,,,,
djjjlbfa-1,-1,,,,
djjjlfmb-1,-1,,,,
djjjndoa-1,-1,,,,
djjjpfhf-1,-1,,,,
djjkhkbj-1,-1,,,,
djjkiecm-1,-1,,,,
djjkkgmm-1,-1,,,,
djjkkpig-1,-1,,,,
djjkmjik-1,-1,,,,
djjlagmo-1,-1,,,,
djjlcfam-1,-1,,,,
djjleibo-1,-1,,,,
djjlikjo-1,-1,,,,
djjljanb-1,-1,,,,
djjljdna-1,-1,,,,
djjmclhi-1,-1,,,,
djjmifki-1,-1,,,,
djjmjdna-1,-1,,,,
djjmlafp-1,-1,,,,
djjmpnmc-1,-1,,,,
djjnbdle-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjnhhni-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjnjobj-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjnjpof-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjnloeg-1,-1,,,,
djjnoajb-1,-1,,,,
djjnopni-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjoaabn-1,2354,spot_2354,6429.009207010269,1762.9208894704273,2.0
djjoackg-1,-1,,,,
djjohpjk-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
djjopjdf-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
djjpamgo-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
djjpdcei-1,-1,,,,
djjpedco-1,-1,,,,
djjpeegd-1,-1,,,,
djjplcac-1,-1,,,,
djjplpig-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
djjpodie-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
djkaaejc-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
djkacfmo-1,2239,spot_2239,6379.009207010269,1676.3183490919837,2.0
