cell_id,cell_type
diphnfeh-1,CD8+ T cells
diphnpjl-1,CD8+ T cells
diphofkm-1,Macrophages
diphpdeh-1,Macrophages
dipiajdh-1,CD8+ T cells
dipiakpd-1,CD8+ T cells
dipiaofc-1,Macrophages
dipicgcl-1,CD8+ T cells
dipieeie-1,Macrophages
dipiholc-1,Mixed Immune
dipijdpl-1,Macrophages
dipinibm-1,CD8+ T cells
dipjbapa-1,CD8+ T cells
dipjbjli-1,CD8+ T cells
dipjdjkd-1,CD8+ T cells
dipjhjil-1,Macrophages
dipjmbkn-1,CD8+ T cells
dipjmfgf-1,CD8+ T cells
dipjnilm-1,Proliferating T
dipkaibm-1,Proliferating T
dipkalgg-1,CD8+ T cells
dipkbmbk-1,Proliferating T
dipkedce-1,Proliferating T
dipkhklm-1,CD8+ T cells
dipkjdpj-1,CD8+ T cells
dipkkmdl-1,CD8+ T cells
dipkofmj-1,Proliferating T
diplbeni-1,Proliferating T
diplbghk-1,Epithelial
diplbhom-1,Mixed Immune
dipldfcf-1,Macrophages
dipldlml-1,CD8+ T cells
dipleemg-1,Macrophages
dipleoco-1,Macrophages
diplfdam-1,Macrophages
diplikjn-1,Macrophages
dipllnjf-1,CD8+ T cells
dipllodk-1,CD8+ T cells
dipmbfkp-1,Macrophages
dipmemog-1,Macrophages
dipmicei-1,Macrophages
dipmjdlf-1,CD8+ T cells
dipmkcnh-1,Macrophages
dipmkfec-1,Mixed Immune
dipmkial-1,Macrophages
dipmoble-1,Macrophages
dipnahaa-1,Macrophages
dipncggi-1,Macrophages
dipndjbc-1,Macrophages
dipnfgfl-1,CD8+ T cells
dipnfjah-1,Macrophages
dipngpgg-1,CD8+ T cells
dipnjdlf-1,CD8+ T cells
dipnldcl-1,CD8+ T cells
dipnnklf-1,CD8+ T cells
dipnpaca-1,Macrophages
dipoajia-1,Mixed Immune
dipoanjl-1,Mixed Immune
dipoccoo-1,Mixed Immune
dipofdfc-1,CD8+ T cells
dippcfak-1,CD8+ T cells
dippgfmk-1,Mixed Immune
dippghnj-1,Mixed Immune
dippjmjd-1,Macrophages
dippoekj-1,CD8+ T cells
dippohoc-1,Macrophages
dipppaff-1,Macrophages
dipppbpe-1,Epithelial
djaaedjn-1,Macrophages
djaaefgh-1,Mixed Immune
djaafhoa-1,Macrophages
djaafidh-1,Macrophages
djaagbln-1,Macrophages
djaajnoo-1,Mixed Immune
djaalchp-1,CD8+ T cells
djabgmda-1,Macrophages
djabhpfn-1,Macrophages
djabimae-1,Epithelial
djabnini-1,Macrophages
djacabnh-1,Macrophages
djacbodm-1,Mixed Immune
djacdebh-1,Epithelial
djacdmhe-1,Mixed Immune
djacghig-1,Macrophages
djachnff-1,CD8+ T cells
djachnpj-1,Macrophages
djachpdk-1,Macrophages
djacpfcg-1,Epithelial
djadbjmp-1,Macrophages
djadblod-1,Mixed Immune
djaddckj-1,Macrophages
djaddgkc-1,Endothelial
djadflma-1,Mixed Immune
djaefmjb-1,Macrophages
djaegeih-1,CD8+ T cells
djaehkln-1,Macrophages
djaehmin-1,Proliferating T
djaeiijg-1,Proliferating T
djaejnpg-1,Macrophages
djaekbig-1,CD8+ T cells
djaeofij-1,CD8+ T cells
djafbepk-1,CD8+ T cells
djafeiin-1,CD8+ T cells
djafepie-1,Macrophages
djafhnce-1,Macrophages
djafjhga-1,CD8+ T cells
djafldmc-1,CD8+ T cells
djafmnma-1,Epithelial
djafmopb-1,CD8+ T cells
djafonjn-1,Mixed Immune
djagaacm-1,CD8+ T cells
djagadod-1,Mixed Immune
djagamkl-1,CD8+ T cells
djagbmje-1,CD8+ T cells
djagdecd-1,Mixed Immune
djagffic-1,Macrophages
djaghnhi-1,CD8+ T cells
djagjljk-1,Macrophages
djagogin-1,Macrophages
djagolik-1,Mixed Immune
djahbgan-1,Macrophages
djahcomj-1,Mixed Immune
djahfdnp-1,CD8+ T cells
djahfpdl-1,Macrophages
djahgibj-1,Macrophages
djahjdcd-1,Mixed Immune
djahjfen-1,CD8+ T cells
djahjhdm-1,Macrophages
djahoidf-1,CD8+ T cells
djaicign-1,Macrophages
djaidcnd-1,Macrophages
djaiebpa-1,Macrophages
djaihjkl-1,Macrophages
djaihkpe-1,CD8+ T cells
djaijhmi-1,CD8+ T cells
djailnoc-1,Macrophages
djaimjcf-1,Epithelial
djaimnkn-1,Mixed Immune
djainjbh-1,Mixed Immune
djaiolln-1,Macrophages
djaiplhh-1,CD8+ T cells
djajcfpk-1,Macrophages
djajebli-1,CD8+ T cells
djajgkof-1,CD8+ T cells
djajjdpg-1,CD8+ T cells
djajmagn-1,CD8+ T cells
djajmobi-1,CD8+ T cells
djakadkd-1,CD8+ T cells
djakeboa-1,Macrophages
djakhdpg-1,CD8+ T cells
djakhhpd-1,Mixed Immune
djakihki-1,Macrophages
djakjcgb-1,Macrophages
djakkiae-1,Macrophages
djakmaek-1,Mixed Immune
djakmmfh-1,Macrophages
djakpaop-1,CD8+ T cells
djakpdgo-1,Mixed Immune
djakpghl-1,Macrophages
djakpihd-1,CD8+ T cells
djakpljd-1,Macrophages
djakplmk-1,Epithelial
djalbhad-1,Macrophages
djalbodj-1,Macrophages
djaldafi-1,Macrophages
djaleblp-1,CD8+ T cells
djallhbb-1,Macrophages
djalnbnd-1,Macrophages
djamecjo-1,Macrophages
djamehaj-1,Macrophages
djamggej-1,Macrophages
djamkmgd-1,CD8+ T cells
djamlcio-1,Macrophages
djamndkd-1,Epithelial
djampkka-1,CD8+ T cells
djancofa-1,Macrophages
djangkjk-1,CD8+ T cells
djanhccd-1,Macrophages
djankced-1,CD8+ T cells
djanpkjj-1,CD8+ T cells
djaoboaf-1,Macrophages
djaogapc-1,CD8+ T cells
djaoiamc-1,CD8+ T cells
djaojmag-1,CD8+ T cells
djaokifh-1,Macrophages
djaokncf-1,Mixed Immune
djaolddj-1,Macrophages
djaonipi-1,Macrophages
djapcedg-1,Myofibroblasts
djapjhae-1,CD8+ T cells
djappgop-1,Epithelial
djappmep-1,Mixed Immune
djbaafmj-1,Macrophages
djbaaolh-1,CD8+ T cells
djbadhhj-1,Macrophages
djbafinm-1,CD8+ T cells
djbancgg-1,Macrophages
djbanjad-1,Mixed Immune
djbanmcc-1,Epithelial
djbapeia-1,Macrophages
djbapmck-1,Mixed Immune
djbbbhno-1,Macrophages
djbbegad-1,Myofibroblasts
djbbehpm-1,CD8+ T cells
djbbejjk-1,CD8+ T cells
djbbfamh-1,Epithelial
djbbgmak-1,CD8+ T cells
djbbkepm-1,Epithelial
djbblmcn-1,CD8+ T cells
djbblmdk-1,Macrophages
djbbmddd-1,Stromal
djbboekk-1,Macrophages
djbbolhc-1,CD8+ T cells
djbccohe-1,CD8+ T cells
djbcghbp-1,CD8+ T cells
djbcjelc-1,Macrophages
djbcjoai-1,Macrophages
djbckaad-1,Mixed Immune
djbcojhe-1,CD8+ T cells
djbdaapp-1,CD8+ T cells
djbdcenk-1,Macrophages
djbdecmf-1,Mixed Immune
djbdmdja-1,Mixed Immune
djbdmhkd-1,CD8+ T cells
djbdpean-1,Macrophages
djbebcdp-1,Macrophages
djbeipke-1,CD8+ T cells
djbekhil-1,Epithelial
djbepphb-1,Mixed Immune
djbfcjhm-1,Mixed Immune
djbfcmoe-1,CD8+ T cells
djbfdhog-1,Macrophages
djbfhkdf-1,Macrophages
djbfhpbl-1,CD8+ T cells
djbfjcbm-1,CD8+ T cells
djbfkjhb-1,Macrophages
djbflchp-1,CD8+ T cells
djbflgll-1,CD8+ T cells
djbfmmhp-1,Stromal
djbfnmab-1,Mixed Immune
djbgbfcc-1,CD8+ T cells
djbgdogc-1,CD8+ T cells
djbgejha-1,Macrophages
djbggekl-1,Mixed Immune
djbggfpo-1,Mixed Immune
djbggjgi-1,CD8+ T cells
djbgjjpa-1,Macrophages
djbgkgdj-1,Macrophages
djbgmake-1,Vascular Stromal
djbgmffl-1,CD8+ T cells
djbgodnh-1,Mixed Immune
djbgpkmn-1,Mixed Immune
djbhbbpp-1,CD8+ T cells
djbhbjhm-1,Epithelial
djbhcbng-1,Macrophages
djbhdcho-1,CD8+ T cells
djbhdhag-1,Proliferating T
djbhdmch-1,Mixed Immune
djbheokn-1,Macrophages
djbhhmoo-1,CD8+ T cells
djbhkbal-1,Macrophages
djbhledk-1,Proliferating T
djbhmmkk-1,Epithelial
djbhohaf-1,Macrophages
djbhpdbd-1,CD8+ T cells
djbhpeni-1,CD8+ T cells
djbialob-1,Macrophages
djbihbcp-1,CD8+ T cells
djbijjmc-1,Macrophages
djbipabn-1,Macrophages
djbjcfdi-1,Epithelial
djbjihck-1,Epithelial
djbjlfce-1,Macrophages
djbjljlc-1,Macrophages
djbjoopf-1,Mixed Immune
djbkbokl-1,Mixed Immune
djbkddao-1,Macrophages
djbkeacp-1,Macrophages
djbkfebj-1,CD8+ T cells
djbkifph-1,Macrophages
djbkjkpj-1,CD8+ T cells
djbkoond-1,Proliferating T
djblehkc-1,CD8+ T cells
djblfocn-1,Macrophages
djblhehh-1,CD8+ T cells
djblhnod-1,Mixed Immune
djblijia-1,Macrophages
djbljfgl-1,Macrophages
djblpebg-1,Macrophages
djblpjjd-1,Macrophages
djbmcdei-1,CD8+ T cells
djbmdkng-1,CD8+ T cells
djbmennp-1,Macrophages
djbmfage-1,Macrophages
djbmgcdg-1,Macrophages
djbmghfp-1,CD8+ T cells
djbmhnko-1,CD8+ T cells
djbmimgh-1,Macrophages
djbmlkin-1,Macrophages
djbmmhej-1,Macrophages
djbmmkep-1,Epithelial
djbmpijn-1,CD8+ T cells
djbnbkll-1,Mixed Immune
djbnfoon-1,CD8+ T cells
djbnghmj-1,Macrophages
djbngnpf-1,Stromal
djbnhdle-1,Macrophages
djbnikjn-1,Mixed Immune
djbnnhap-1,Macrophages
djboajfp-1,CD8+ T cells
djbocilf-1,Macrophages
djbodgld-1,Vascular Stromal
djboeaek-1,Mixed Immune
djbogaem-1,Macrophages
djbokhcg-1,Macrophages
djbokkkn-1,CD8+ T cells
djbolffg-1,Macrophages
djboljnh-1,CD8+ T cells
djboljoi-1,Macrophages
djbolped-1,CD8+ T cells
djbomeel-1,Mixed Immune
djbonabb-1,CD8+ T cells
djboofno-1,Macrophages
djbpanfk-1,Vascular Stromal
djbpbdjf-1,Proliferating T
djbpcled-1,Macrophages
djbpdmfm-1,Proliferating T
djbpjmkk-1,Macrophages
djbpnkjo-1,Macrophages
djbpokii-1,Macrophages
djbpolni-1,Myofibroblasts
djcabaod-1,Mixed Immune
djcabdko-1,Mixed Immune
djcabfci-1,CD8+ T cells
djcabpfm-1,CD8+ T cells
djcagkak-1,CD8+ T cells
djcagmgk-1,Macrophages
djcahice-1,Epithelial
djcaihkl-1,Macrophages
djcaiplm-1,Epithelial
djcalgja-1,Mixed Immune
djcalolg-1,Macrophages
djcanfaa-1,Macrophages
djcapanh-1,Macrophages
djcbenla-1,Proliferating T
djcbfmlg-1,Macrophages
djcbhgaj-1,CD8+ T cells
djcbipjj-1,Mixed Immune
djcbmbmk-1,Macrophages
djcbmibg-1,CD8+ T cells
djccghfe-1,CD8+ T cells
djcchcfo-1,CD8+ T cells
djcclecb-1,Macrophages
djccmjfg-1,CD8+ T cells
djccnlba-1,CD8+ T cells
djccpllp-1,Macrophages
djcdbjko-1,Macrophages
djcdbkba-1,Endothelial
djcdblbb-1,Mixed Immune
djcdcaoh-1,Macrophages
djcdgfcb-1,Macrophages
djcdmlij-1,Macrophages
djcdooid-1,Macrophages
djcebkim-1,CD8+ T cells
djcecaaj-1,Macrophages
djcecajc-1,CD8+ T cells
djcedfhh-1,Proliferating T
djcehjgp-1,Macrophages
djcejmbk-1,CD8+ T cells
djcekfnm-1,Epithelial
djcephbo-1,Macrophages
djcfbogb-1,Macrophages
djcfbppc-1,Macrophages
djcfenfg-1,Epithelial
djcffbel-1,Macrophages
djcffmci-1,Macrophages
djcffmfb-1,Epithelial
djcfimfh-1,Macrophages
djcfpcfi-1,Epithelial
djcgbjkd-1,CD8+ T cells
djcgddgj-1,Mixed Immune
djcgehgg-1,Macrophages
djcgjfmp-1,Macrophages
djchafcd-1,Macrophages
djchhdpa-1,Macrophages
djchkdej-1,Mixed Immune
djchlknd-1,Macrophages
djchpcei-1,Proliferating T
djciahlg-1,Proliferating T
djcicdam-1,Macrophages
djcicedh-1,Macrophages
djcigadh-1,Macrophages
djcigigg-1,Macrophages
djcimlhk-1,CD8+ T cells
djciopln-1,CD8+ T cells
djcjbhhe-1,Macrophages
djcjdkbo-1,Macrophages
djcjeolb-1,Macrophages
djcjfago-1,Macrophages
djcjfdpp-1,CD8+ T cells
djcjfoen-1,Macrophages
djcjgndd-1,Macrophages
djcjhmhf-1,CD8+ T cells
djcjkmfo-1,CD8+ T cells
djcjlodh-1,Macrophages
djcjpooe-1,Macrophages
djckadho-1,CD8+ T cells
djckajjc-1,Epithelial
djckddda-1,Macrophages
djckdfmm-1,CD8+ T cells
djckdpgh-1,Macrophages
djckhfce-1,Epithelial
djckjbfn-1,Macrophages
djckkbjj-1,Macrophages
djcklamj-1,Macrophages
djckmnkg-1,CD8+ T cells
djclbahg-1,Macrophages
djcldbdp-1,CD8+ T cells
djclgneo-1,Stromal
djclmemd-1,CD8+ T cells
djclndpo-1,Macrophages
djclpkmi-1,Mixed Immune
djcmakkf-1,Macrophages
djcmebkk-1,CD8+ T cells
djcmihmd-1,CD8+ T cells
djcmimnp-1,CD8+ T cells
djcmkbdm-1,Macrophages
djcmkfgk-1,CD8+ T cells
djcmkjgo-1,CD8+ T cells
djcmknpb-1,CD8+ T cells
djcmnpeb-1,CD8+ T cells
djcmogcb-1,Macrophages
djcmogpe-1,Macrophages
djcnbche-1,CD8+ T cells
djcnehpd-1,Macrophages
djcnfkgn-1,Proliferating T
djcnfmfj-1,Macrophages
djcnigme-1,CD8+ T cells
djcnlcpk-1,CD8+ T cells
djcnlkjk-1,CD8+ T cells
djcnpjdi-1,Proliferating T
djcoamcb-1,Proliferating T
djcoaobi-1,Macrophages
djcoeimj-1,CD8+ T cells
djcohpdd-1,Macrophages
djcoibha-1,Proliferating T
djcoilic-1,CD8+ T cells
djcojcdf-1,Endothelial
djcokhjj-1,CD8+ T cells
djcokmcf-1,Mixed Immune
djcopgip-1,Macrophages
djcpakbd-1,CD8+ T cells
djcpanld-1,Macrophages
djcpdbol-1,Macrophages
djcpdehi-1,Mixed Immune
djcpdmnl-1,CD8+ T cells
djcpelan-1,CD8+ T cells
djcpemcf-1,CD8+ T cells
djcpgelo-1,Macrophages
djcpgikf-1,Mixed Immune
djcpgnem-1,CD8+ T cells
djcpibdm-1,CD8+ T cells
djcpkmle-1,CD8+ T cells
djcplppe-1,CD8+ T cells
djdadcme-1,Mixed Immune
djdajkkc-1,Macrophages
djdalmfh-1,Endothelial
djdamkai-1,Proliferating T
djdapklm-1,Macrophages
djdbakib-1,CD8+ T cells
djdbccea-1,CD8+ T cells
djdbcnjp-1,CD8+ T cells
djdbcooj-1,Macrophages
djdbhipo-1,Macrophages
djdbifeh-1,Epithelial
djdbifip-1,Epithelial
djdbimlb-1,CD8+ T cells
djdbphkl-1,CD8+ T cells
djdcabkc-1,Mixed Immune
djdcadke-1,Macrophages
djdccibl-1,CD8+ T cells
djdcdlcg-1,CD8+ T cells
djdcfpmc-1,Proliferating T
djdcgaac-1,Proliferating T
djdcicnd-1,Macrophages
djdcnlhi-1,Macrophages
djdcnogg-1,CD8+ T cells
djdcokia-1,Mixed Immune
djddaele-1,Mixed Immune
djddcaad-1,Proliferating T
djddcfgl-1,Macrophages
djdddagd-1,Stromal
djdddjel-1,Macrophages
djddgnbn-1,CD8+ T cells
djddhkno-1,CD8+ T cells
djddidgc-1,Macrophages
djddkglb-1,Macrophages
djddmppf-1,Proliferating T
djddnpfd-1,CD8+ T cells
djddohhk-1,Mixed Immune
djddpaie-1,Proliferating T
djdechoo-1,Proliferating T
djdegfca-1,Macrophages
djdejcaj-1,Macrophages
djdelpaa-1,Macrophages
djdemjjc-1,Macrophages
djdfchcp-1,CD8+ T cells
djdfgfop-1,Macrophages
djdfgjhd-1,Macrophages
djdfjjln-1,Macrophages
djdfjnbn-1,CD8+ T cells
djdfkhki-1,CD8+ T cells
djdfkklg-1,Macrophages
djdflclk-1,Macrophages
djdgapoe-1,Macrophages
djdggimc-1,Macrophages
djdgiobc-1,Macrophages
djdgjnkk-1,CD8+ T cells
djdgjpcc-1,CD8+ T cells
djdglmjo-1,CD8+ T cells
djdgndeg-1,CD8+ T cells
djdhbhab-1,Macrophages
djdhbjmd-1,CD8+ T cells
djdhijco-1,Proliferating T
djdhjhob-1,Macrophages
djdhlaah-1,Proliferating T
djdhpfej-1,Macrophages
djdickio-1,CD8+ T cells
djdiddnj-1,CD8+ T cells
djdigdhg-1,CD8+ T cells
djdikhnl-1,Macrophages
djdiplgn-1,Macrophages
djdjbibm-1,Macrophages
djdjccfm-1,Epithelial
djdjeekf-1,Proliferating T
djdjkhei-1,Macrophages
djdjkkod-1,Macrophages
djdjlbke-1,Proliferating T
djdjnbgi-1,Proliferating T
djdkahbn-1,Proliferating T
djdkcidh-1,Macrophages
djdkfpdp-1,CD8+ T cells
djdkkghn-1,Proliferating T
djdklcjg-1,Proliferating T
djdkmaoi-1,Macrophages
djdlgaic-1,Proliferating T
djdlghko-1,CD8+ T cells
djdllicl-1,Mixed Immune
djdmbblb-1,CD8+ T cells
djdmbfdb-1,Vascular Stromal
djdmgamd-1,Stromal
djdmgbod-1,Mixed Immune
djdmgdjf-1,Proliferating T
djdmijjh-1,Macrophages
djdminnl-1,Proliferating T
djdmlpik-1,CD8+ T cells
djdndcbj-1,CD8+ T cells
djdnddad-1,Macrophages
djdneghi-1,Proliferating T
djdnkadi-1,Proliferating T
djdodpfc-1,Macrophages
djdodpne-1,CD8+ T cells
djdogmpp-1,CD8+ T cells
djdoigmk-1,Macrophages
djdolclj-1,Proliferating T
djdonjff-1,Proliferating T
djdpffjp-1,CD8+ T cells
djdpgbad-1,Proliferating T
djdphlgo-1,CD8+ T cells
djdpigdj-1,Macrophages
djdpjnok-1,Proliferating T
djdpogca-1,Proliferating T
djeaacdb-1,Macrophages
djeaaolj-1,Proliferating T
djeabdga-1,Proliferating T
djeabkpb-1,Proliferating T
djeacgmk-1,Proliferating T
djeadonj-1,Macrophages
djeafabb-1,Proliferating T
djeajmmp-1,CD8+ T cells
djeanjnc-1,Proliferating T
djebcikh-1,CD8+ T cells
djebddff-1,Proliferating T
djebebdh-1,Proliferating T
djebfhfc-1,Proliferating T
djebhgah-1,Proliferating T
djebopmd-1,CD8+ T cells
djecbmgf-1,Proliferating T
djeckhpp-1,Proliferating T
djecklif-1,Proliferating T
djecoemj-1,Proliferating T
djecpakg-1,Proliferating T
djecpmja-1,Proliferating T
djedalnb-1,Mixed Immune
djedbgaj-1,CD8+ T cells
djedfdeo-1,CD8+ T cells
djedijph-1,CD8+ T cells
djedipjn-1,CD8+ T cells
djedlggl-1,Proliferating T
djedmmdf-1,Proliferating T
djedneie-1,Proliferating T
djedoede-1,Proliferating T
djeehjjh-1,Epithelial
djeejboe-1,B cells
djeelcng-1,Proliferating T
djeelfid-1,Proliferating T
djeelpnn-1,CD8+ T cells
djeeokco-1,Proliferating T
djefajke-1,Macrophages
djefbnki-1,Proliferating T
djefcafi-1,Proliferating T
djefhnpf-1,Proliferating T
djefjnbh-1,Proliferating T
djefkdlg-1,Proliferating T
djefkloo-1,Macrophages
djefldjo-1,Macrophages
djegbmge-1,CD8+ T cells
djegepnl-1,CD8+ T cells
djeggjln-1,B cells
djeghmbn-1,Stromal
djegikko-1,Macrophages
djegklii-1,Proliferating T
djegnnin-1,Proliferating T
djegonna-1,Proliferating T
djegooej-1,Proliferating T
djegpnda-1,Macrophages
djehaico-1,Endothelial
djehbibl-1,Proliferating T
djehbpcf-1,Macrophages
djehdddf-1,CD8+ T cells
djehhkfh-1,Mixed Immune
djehhkij-1,Stromal
djehickk-1,Proliferating T
djehjlfn-1,Macrophages
djehkeof-1,CD8+ T cells
djehohao-1,Macrophages
djehpikm-1,Proliferating T
djeicafb-1,Macrophages
djeicenk-1,Mixed Immune
djeicjmm-1,CD8+ T cells
djeicpgi-1,CD8+ T cells
djeiehji-1,Proliferating T
djeiidbo-1,Proliferating T
djeikaog-1,Proliferating T
djeiockb-1,Proliferating T
djeipbda-1,Macrophages
djejnkhe-1,Proliferating T
djejnmph-1,Epithelial
djekbccc-1,Proliferating T
djekceah-1,Proliferating T
djekddbm-1,Macrophages
djekgjnd-1,Proliferating T
djekhagl-1,Proliferating T
djekhfgh-1,Proliferating T
djekiaai-1,Mixed Immune
djekjgep-1,Proliferating T
djekmjkf-1,Proliferating T
djekmnid-1,Macrophages
djekndoa-1,Proliferating T
djelajpk-1,Proliferating T
djelbpki-1,Proliferating T
djelcbjl-1,Proliferating T
djelcijb-1,CD8+ T cells
djelcilb-1,Proliferating T
djelgfbj-1,Macrophages
djellhkm-1,Epithelial
djelllca-1,Macrophages
djellpki-1,Macrophages
djeloadi-1,Proliferating T
djelpdca-1,CD8+ T cells
djemjnke-1,Proliferating T
djemkheh-1,Proliferating T
djemmelm-1,Proliferating T
djemogkf-1,Macrophages
djemooek-1,Proliferating T
djempfdl-1,Macrophages
djeniigk-1,Proliferating T
djenikdh-1,Proliferating T
djeniopk-1,CD8+ T cells
djenlnhl-1,Macrophages
djeobhcf-1,CD8+ T cells
djeobmml-1,Proliferating T
djeofjlm-1,Proliferating T
djeoiojb-1,Epithelial
djeojcjf-1,Epithelial
djeojegh-1,CD8+ T cells
djeokmgc-1,Macrophages
djepbglc-1,Mixed Immune
djepbjdh-1,Macrophages
djepcghe-1,CD8+ T cells
djepdgcm-1,Epithelial
djepdpmc-1,Mixed Immune
djepemmm-1,Macrophages
djepkeho-1,Proliferating T
djepmoio-1,Macrophages
djfaekkf-1,CD8+ T cells
djfafemj-1,Macrophages
djfagigm-1,Mixed Immune
djfainfd-1,Mixed Immune
djfajnal-1,CD8+ T cells
djfbdehm-1,CD8+ T cells
djfbdfgn-1,CD8+ T cells
djfbekjg-1,Macrophages
djfbgnjl-1,Epithelial
djfbhcdh-1,Macrophages
djfbhdgk-1,CD8+ T cells
djfbhjpn-1,Macrophages
djfbkbnd-1,Macrophages
djfbkhdf-1,Macrophages
djfbkohp-1,Myofibroblasts
djfblepp-1,CD8+ T cells
djfbndng-1,Proliferating T
djfbpcfj-1,Macrophages
djfcaneg-1,CD8+ T cells
djfcaoch-1,CD8+ T cells
djfcbkch-1,CD8+ T cells
djfcbkfc-1,Macrophages
djfcdlbj-1,CD8+ T cells
djfcfcko-1,CD8+ T cells
djfcgeik-1,Mixed Immune
djfcgplp-1,Stromal
djfcjemi-1,Macrophages
djfcpgbd-1,CD8+ T cells
djfdbpdm-1,Macrophages
djfdcbjp-1,Mixed Immune
djfdcljf-1,Macrophages
djfddnfj-1,CD8+ T cells
djfdfgmb-1,Macrophages
djfdjcah-1,CD8+ T cells
djfdjcoi-1,CD8+ T cells
djfdjdbc-1,Mixed Immune
djfdlmdo-1,Stromal
djfdnkob-1,Mixed Immune
djfeccoj-1,Epithelial
djfecmjh-1,CD8+ T cells
djfefghn-1,CD8+ T cells
djfeggjd-1,CD8+ T cells
djfemgck-1,CD8+ T cells
djfenchm-1,CD8+ T cells
djfepdnp-1,Myofibroblasts
djffaegf-1,Mixed Immune
djffakdl-1,CD8+ T cells
djffcofb-1,Mixed Immune
djffebok-1,CD8+ T cells
djffhdih-1,Macrophages
djffhigj-1,Macrophages
djffhkem-1,Macrophages
djffjlhd-1,CD8+ T cells
djffpodm-1,CD8+ T cells
djfgbkga-1,Macrophages
djfgdbca-1,Epithelial
djfggdem-1,CD8+ T cells
djfggopl-1,Macrophages
djfghdof-1,CD8+ T cells
djfghnei-1,Macrophages
djfgkacm-1,CD8+ T cells
djfglhfo-1,Epithelial
djfgmfaa-1,Macrophages
djfgoknp-1,Epithelial
djfgpdop-1,Macrophages
djfhceii-1,Macrophages
djfhckkp-1,CD8+ T cells
djfhclnc-1,Macrophages
djfhekak-1,Mixed Immune
djfhggpf-1,Macrophages
djfhhnfn-1,CD8+ T cells
djfhkofm-1,CD8+ T cells
djfilekc-1,Stromal
djfinafo-1,Macrophages
djfinbch-1,CD8+ T cells
djfinlip-1,Mixed Immune
djfiplcn-1,CD8+ T cells
djfjccoi-1,Mixed Immune
djfjeheo-1,Epithelial
djfjemmk-1,Myofibroblasts
djfjmkom-1,Proliferating T
djfjnpgb-1,Macrophages
djfjojml-1,Macrophages
djfkekjp-1,Epithelial
djfkfape-1,Vascular Stromal
djfkfdhm-1,CD8+ T cells
djfkfmod-1,Macrophages
djfkijma-1,CD8+ T cells
djfkjcdi-1,Macrophages
djfknogj-1,CD8+ T cells
djflaibp-1,Macrophages
djflcdmd-1,Macrophages
djflkfdo-1,Proliferating T
djflkglb-1,Macrophages
djfllapl-1,Macrophages
djfmbfai-1,Proliferating T
djfmbifk-1,CD8+ T cells
djfmdndc-1,CD8+ T cells
djfmfdae-1,CD8+ T cells
djfmiapb-1,Macrophages
djfmiblh-1,Macrophages
djfmmmgf-1,Epithelial
djfmnded-1,Macrophages
djfndlkp-1,Epithelial
djfngaeb-1,Mixed Immune
djfngdhp-1,Macrophages
djfnjilc-1,CD8+ T cells
djfnkaaj-1,Endothelial
djfnpchi-1,CD8+ T cells
djfnpjea-1,Macrophages
djfoeaff-1,Macrophages
djfoelha-1,Macrophages
djfomkfh-1,Macrophages
djfopdmb-1,Macrophages
djfpaopb-1,Macrophages
djfpfgkf-1,Epithelial
djfplcln-1,Mixed Immune
djfplnfb-1,CD8+ T cells
djfpmjng-1,Macrophages
djfppdif-1,Stromal
djgaekcf-1,Macrophages
djgafecj-1,Macrophages
djgafogm-1,Proliferating T
djgakgof-1,Proliferating T
djganfgi-1,Stromal
djganhgc-1,CD8+ T cells
djgaogod-1,Macrophages
djgbahnf-1,CD8+ T cells
djgbajdl-1,CD8+ T cells
djgbdgee-1,CD8+ T cells
djgbebbk-1,Mixed Immune
djgbjabo-1,Macrophages
djgbjooa-1,Mixed Immune
djgblpkf-1,CD8+ T cells
djgbmpdc-1,CD8+ T cells
djgbohgc-1,Macrophages
djgcafgb-1,CD8+ T cells
djgcdlop-1,Macrophages
djgcgagn-1,Mixed Immune
djgcgpfa-1,CD8+ T cells
djgcjnpi-1,Macrophages
djgclidh-1,Proliferating T
djgcmedp-1,CD8+ T cells
djgcnbio-1,Mixed Immune
djgcndad-1,Macrophages
djgdacnp-1,Mixed Immune
djgdcmic-1,Macrophages
djgdcobm-1,CD8+ T cells
djgddaom-1,Mixed Immune
djgdedjh-1,Macrophages
djgdicbm-1,Proliferating T
djgdlkph-1,CD8+ T cells
djgdmoif-1,CD8+ T cells
djgdobmh-1,Mixed Immune
djgegneh-1,Macrophages
djgehpcd-1,Macrophages
djgejeni-1,CD8+ T cells
djgelapi-1,CD8+ T cells
djgemcdj-1,Macrophages
djgeodkn-1,CD8+ T cells
djgfamdi-1,Mixed Immune
djgfckfl-1,Mixed Immune
djgfggea-1,Macrophages
djgfngkm-1,Proliferating T
djggacho-1,CD8+ T cells
djggdapc-1,Proliferating T
djggdjom-1,Epithelial
djggelak-1,Macrophages
djggfajj-1,Proliferating T
djgghfaj-1,CD8+ T cells
djgghnfk-1,CD8+ T cells
djggihap-1,CD8+ T cells
djgginal-1,Epithelial
djggjalg-1,CD8+ T cells
djghaobn-1,Macrophages
djghbcoj-1,CD8+ T cells
djghcgjj-1,CD8+ T cells
djghdecp-1,Proliferating T
djghgckf-1,CD8+ T cells
djghhedn-1,Proliferating T
djghjdkh-1,Mixed Immune
djghjepb-1,CD8+ T cells
djghnfpe-1,Macrophages
djghnjmc-1,CD8+ T cells
